업종명,업소명,소재지(도로명),소재지(지번),영업장면적,소재지전화,업태명
일반음식점,해바라기,서울특별시 은평구 수색로 274 (수색동),서울특별시 은평구 수색동 366-9 지하1층,60.32,02- 308-8086,호프/통닭
일반음식점,두메골생고기집,서울특별시 은평구 은평로13길 11-11 (응암동),서울특별시 은평구 응암동 85-5,52.46,02- 388-9444,한식
일반음식점,치킨마루,"서울특별시 은평구 갈현로11길 10-2, 1층 (역촌동)",서울특별시 은평구 역촌동 53-5 1층,22.42,02- 388-7107,통닭(치킨)
일반음식점,9292,"서울특별시 은평구 응암로12길 9-6 (응암동,(1층))",서울특별시 은평구 응암동 719-20 (1층),40.02,02- 372-0600,통닭(치킨)
일반음식점,수빈내새참,"서울특별시 은평구 응암로13길 17-1, 1층 (응암동)",서울특별시 은평구 응암동 599-88 1층,24,02- 309-9933,한식
일반음식점,유진바베큐,"서울특별시 은평구 연서로 331-1 (불광동, 1층다호)",서울특별시 은평구 불광동 90-60 1층다호,63.51,02- 352-0267,분식
일반음식점,이조갈비,,서울특별시 은평구 응암동 576-14 (지상1층),37.08,02- 376-8448,한식
일반음식점,곱창박사,서울특별시 은평구 증산서길 116 (증산동),서울특별시 은평구 증산동 166-6,29.75,02- 351-4775,한식
일반음식점,메밀마을,서울특별시 은평구 연서로26길 23-1 (대조동),서울특별시 은평구 대조동 194-28,73.2,02- 387-5688,분식
일반음식점,참 갈비,서울특별시 은평구 증산로13길 3-3 (증산동),서울특별시 은평구 증산동 160-17,55.73,02- 307-2611,한식
일반음식점,장군땍,"서울특별시 은평구 역말로 27, 1층 (역촌동)",서울특별시 은평구 역촌동 48-63 1층,29.5,02- 388-7404,일식
일반음식점,민속마을,,서울특별시 은평구 응암동 721-2,29.25,02- 303-5938,한식
일반음식점,일산집,"서울특별시 은평구 수색로16길 5-1 (수색동, 외2필지(지상1층))",서울특별시 은평구 수색동 367-6 외2필지(지상1층),36,02- 305-0642,한식
일반음식점,신림순대곱창,"서울특별시 은평구 증산서길 113-1, 1층 (증산동)",서울특별시 은평구 증산동 191-13 1층,18.03,02- 374-1846,한식
일반음식점,논개,"서울특별시 은평구 수색로 390-21, 1층 (수색동)",서울특별시 은평구 수색동 296-17 1층,27.9,02- 307-6879,정종/대포집/소주방
일반음식점,오페라하우스,"서울특별시 은평구 응암로12길 9-10 (응암동, 지하1층)",서울특별시 은평구 응암동 719-15 지하1층,64.51,02- 307-2617,호프/통닭
일반음식점,비비큐치킨 연신내점,"서울특별시 은평구 갈현로 246 (갈현동, 1층)",서울특별시 은평구 갈현동 502-4 1층,25,,통닭(치킨)
일반음식점,불타는소금구이,서울특별시 은평구 통일로 855-7 (갈현동),서울특별시 은평구 갈현동 398-7,33.6,02- 383-8668,한식
일반음식점,yogi(요기),"서울특별시 은평구 불광로 99-1, 1층 (불광동)",서울특별시 은평구 불광동 239-54,55.23,02- 385-1245,호프/통닭
일반음식점,원조응암똥돼지,"서울특별시 은평구 응암로9길 20, 1층 (응암동)",서울특별시 은평구 응암동 592-57 1층,54.82,02- 429-6992,한식
일반음식점,일류분식,서울특별시 은평구 연서로17길 29 (갈현동),서울특별시 은평구 갈현동 489-17,26.45,02- 352-0363,분식
일반음식점,시골집닭한마리,"서울특별시 은평구 갈현로 74, 1층 (역촌동)",서울특별시 은평구 역촌동 55-5 1층,43,02- 385-4533,통닭(치킨)
일반음식점,피자랑,"서울특별시 은평구 갈현로 53, 1층 (역촌동)",서울특별시 은평구 역촌동 78-77 1층,29.7,02- 358-2495,패스트푸드
일반음식점,코코골뱅이,"서울특별시 은평구 가좌로7길 12, 1층 (응암동)",서울특별시 은평구 응암동 752-22 1층,49.62,02- 373-3943,호프/통닭
일반음식점,베이스캠프,서울특별시 은평구 응암로 292 (응암동),서울특별시 은평구 응암동 107-2,28,02- 356-1474,분식
일반음식점,운암민물매운탕,서울특별시 은평구 녹번로 75 (녹번동),서울특별시 은평구 녹번동 117-46,41.1,02- 356-0702,한식
일반음식점,한우리,"서울특별시 은평구 통일로85길 1, 지하1층 (갈현동)",서울특별시 은평구 갈현동 394-1 지하1층,99,02- 386-1969,분식
일반음식점,일루,"서울특별시 은평구 갈현로 191-1, 1층 (갈현동)",서울특별시 은평구 갈현동 507-24 1층,25.28,02- 352-1955,호프/통닭
일반음식점,호남식당,"서울특별시 은평구 갈현로 340-10, 1층 (갈현동)",서울특별시 은평구 갈현동 418-9 1층,75.9,02- 358-8729,한식
일반음식점,장수 영양탕,"서울특별시 은평구 불광천길 322, 1층 (응암동)",서울특별시 은평구 응암동 592-86 1층,60.32,02- 307-1611,한식
일반음식점,이김 순두부,"서울특별시 은평구 은평로9길 14-1, 1층 (응암동)",서울특별시 은평구 응암동 88-23 지상1층,23.2,02- 389-3536,한식
일반음식점,소나무집,,서울특별시 은평구 진관동 151-38,70.84,02- 381-0026,한식
일반음식점,예전집,"서울특별시 은평구 연서로 211-1, 2층 (갈현동)",서울특별시 은평구 갈현동 460-4 2층,69.7,02- 355-7897,한식
일반음식점,블루씨티,"서울특별시 은평구 은평로13길 12-6 (응암동, 지하1층)",서울특별시 은평구 응암동 84-32 지하1층,85.8,02-    -,까페
일반음식점,육천냥 하우스,"서울특별시 은평구 역말로 24, 1층 (역촌동)",서울특별시 은평구 역촌동 59-20 1층,26.4,02- 358-8560,정종/대포집/소주방
일반음식점,삼정식당,서울특별시 은평구 녹번로 53 (녹번동),서울특별시 은평구 녹번동 109-22,23.1,02- 354-5089,한식
일반음식점,비비큐치킨,"서울특별시 은평구 응암로34길 16-1, 1층 (응암동)",서울특별시 은평구 응암동 105-9,39.6,02- 384-5282,통닭(치킨)
일반음식점,골목집,"서울특별시 은평구 은평로 57-5 (신사동,1층)",서울특별시 은평구 신사동 2-14 1층,45.36,02- 357-1121,한식
일반음식점,제이분식,"서울특별시 은평구 진흥로9길 8-17, 1층 (역촌동)",서울특별시 은평구 역촌동 17-324 1층,28.22,02- 351-4937,한식
일반음식점,이모네포장마차,서울특별시 은평구 연서로29길 14-14 (갈현동),서울특별시 은평구 갈현동 399-25,38.4,02- 382-7913,정종/대포집/소주방
일반음식점,둥지,"서울특별시 은평구 수색로18길 4-17, 1층 (수색동)",서울특별시 은평구 수색동 367-8 1층,27.1,02- 307-1832,분식
일반음식점,큰엄마식당,"서울특별시 은평구 수색로 262-2, 1층 (수색동)",서울특별시 은평구 수색동 368-3 1층,52,02- 386-5377,한식
일반음식점,맛나식당,"서울특별시 은평구 은평로9길 12, 1층 (응암동)",서울특별시 은평구 응암동 88-31 1층,38.57,02- 354-2045,한식
일반음식점,진부령황태촌,,서울특별시 은평구 응암동 124-5 (1층),66,02-3070- 259,한식
일반음식점,오군,"서울특별시 은평구 연서로5길 3, 1층 (역촌동)",서울특별시 은평구 역촌동 63-41 1층,23.8,,한식
일반음식점,남해아구찜,"서울특별시 은평구 연서로34길 2, 2층 (불광동)",서울특별시 은평구 불광동 354-7 2층,77,02- 388-1231,한식
일반음식점,일미정,"서울특별시 은평구 수색로 295, 1층 (수색동)",서울특별시 은평구 수색동 379-4 1층,49.28,02- 376-7603,한식
일반음식점,웰빙포차,"서울특별시 은평구 불광천길 410, 1층 (응암동)",서울특별시 은평구 응암동 583-31 1층,49.5,02- 376-2893,정종/대포집/소주방
일반음식점,한영숙 해장국,서울특별시 은평구 응암로22길 7 (응암동),서울특별시 은평구 응암동 427-105,29.7,,기타
일반음식점,은평감자국,서울특별시 은평구 응암로 287 (응암동),서울특별시 은평구 응암동 117-9,359.63,02-389 -4458,한식
일반음식점,명진별미,,서울특별시 은평구 녹번동 278-1,39.6,,일식
일반음식점,식껍(응암점),"서울특별시 은평구 응암로 339, 1층 (응암동)",서울특별시 은평구 응암동 88-1 1층,135.91,02- 353-3727,한식
일반음식점,독도 골뱅이,서울특별시 은평구 불광천길 410 (응암동),서울특별시 은평구 응암동 583-31,18.15,02- 304-9249,호프/통닭
일반음식점,이가네즉석김밥,서울특별시 은평구 연서로3가길 7 (역촌동),서울특별시 은평구 역촌동 65-5,39.6,02- 382-7980,분식
일반음식점,전주분식,서울특별시 은평구 수색로 266-6 (수색동),서울특별시 은평구 수색동 367-11,44.1,,분식
일반음식점,에이,"서울특별시 은평구 연서로27길 6, 2층 (갈현동)",서울특별시 은평구 갈현동 456-4 2층,79.2,,경양식
일반음식점,봉화골,서울특별시 은평구 서오릉로 225 (구산동),서울특별시 은평구 구산동 338-1 2층,62.7,- 359-6859,한식
일반음식점,옥이네부대찌개,"서울특별시 은평구 연서로 333, 1층 (불광동)","서울특별시 은평구 불광동 90-3 1층 라,마호",50.65,02- 354-7506,한식
일반음식점,교촌치킨,"서울특별시 은평구 증산서길 65, 1층 (증산동)",서울특별시 은평구 증산동 209-18 1층,48.22,02- 376-9999,통닭(치킨)
일반음식점,정아네 식당,"서울특별시 은평구 통일로65길 20-1, 1층 (대조동)",서울특별시 은평구 대조동 15-79 1층,56.93,- 358-4336,한식
일반음식점,엄마손,서울특별시 은평구 응암로34가길 2 (응암동),서울특별시 은평구 응암동 102-58,23.5,02- 357-9412,한식
일반음식점,마니조아,"서울특별시 은평구 불광로 90 (불광동, 대호프라자상가1층)",서울특별시 은평구 불광동 631-1 대호프라자상가1층,99,02-3157-2021,분식
일반음식점,얼큰버섯 만두전골,서울특별시 은평구 연서로26길 5 (대조동),서울특별시 은평구 대조동 197-13,115.92,02- 356-7756,분식
일반음식점,제주흑돼지,"서울특별시 은평구 증산로 303 (증산동, 상가102(1층))",서울특별시 은평구 증산동 249 상가102(1층),49.5,02- 373-9521,한식
일반음식점,소문난순대집,서울특별시 은평구 응암로12길 9-7 (응암동),서울특별시 은평구 응암동 601-47,43,02- 306-3733,한식
일반음식점,대송,"서울특별시 은평구 통일로66길 10-5 (불광동, 1,2층)","서울특별시 은평구 불광동 281-119 1,2층",98.55,02- 359-6203,한식
일반음식점,라이브카페마운트,,"서울특별시 은평구 진관동 85 외 10필지(지상2층) c동 201,202호",268.45,02- 355-4440,까페
일반음식점,디데이,"서울특별시 은평구 통일로87길 6-11 (갈현동,(지상1층))",서울특별시 은평구 갈현동 412-1 (지상1층),20.7,- 355-6066,한식
일반음식점,일석삼조 버섯매운탕,"서울특별시 은평구 증산로 383, 1층 (신사동)",서울특별시 은평구 신사동 337-9 (1층),84.92,02- 309-7762,한식
일반음식점,산사랑,,"서울특별시 은평구 진관동 85 (지하1층) C동 B01,B02호",286.45,02- 382-4440,한식
일반음식점,낭풍(연신내점),서울특별시 은평구 연서로29길 11-2 (갈현동),서울특별시 은평구 갈현동 454-6,54.4,02- 352-9192,한식
일반음식점,하나분식,"서울특별시 은평구 역말로 73, 1층 (역촌동)",서울특별시 은평구 역촌동 13-42 1층,27.52,02- 388-0400,분식
일반음식점,쎄븐,서울특별시 은평구 응암로11길 13 (응암동),서울특별시 은평구 응암동 592-4,31.75,,호프/통닭
일반음식점,광동 생태 대구뽈,"서울특별시 은평구 통일로66길 7, 1층 (불광동)",서울특별시 은평구 불광동 281-67 1층,43.47,02- 353-3839,호프/통닭
일반음식점,빅토리아,"서울특별시 은평구 응암로21길 11, 1층 (응암동)",서울특별시 은평구 응암동 579-45 1층,51.2,02- 302-3288,분식
일반음식점,나무새,"서울특별시 은평구 연서로 310 (불광동, 지하1층)",서울특별시 은평구 불광동 107-2 지하1층,110.08,02- 354-3465,호프/통닭
일반음식점,먹쇠등갈비막창구이,"서울특별시 은평구 연서로 37, 1층 (역촌동)",서울특별시 은평구 역촌동 63-60 1층,23.1,02- 385-9009,분식
일반음식점,응암꼬꼬치킨호프,"서울특별시 은평구 가좌로 253, 1층 (응암동)",서울특별시 은평구 응암동 585-4,46.72,02- 309-5292,통닭(치킨)
일반음식점,메가엠지씨커피 불광연신점,"서울특별시 은평구 연서로 270-1, 1층 (불광동)",서울특별시 은평구 불광동 316-1 1층,50.2,,분식
일반음식점,장터빈대떡,"서울특별시 은평구 불광로 7 (대조동, 1층102호)",서울특별시 은평구 대조동 25-6 1층102호,16,,한식
일반음식점,비어스카이,"서울특별시 은평구 통일로66길 5-1, 2층 (불광동)",서울특별시 은평구 불광동 281-82 2층,89.1,02- 389-9413,호프/통닭
일반음식점,봉화골,"서울특별시 은평구 통일로73길 3, 1층 (대조동)",서울특별시 은평구 대조동 188-32 1층,36.38,02-3217-9650,한식
일반음식점,은행나무샤브,"서울특별시 은평구 연서로 183-4, 1층 (갈현동)",서울특별시 은평구 갈현동 462-41,78,02- 353-8628,한식
일반음식점,병천순대국 왕족발,"서울특별시 은평구 연서로9길 28 (구산동, 1층)",서울특별시 은평구 구산동 25-39 1층,98.4,02- 354-4920,한식
일반음식점,알바트로스,"서울특별시 은평구 역말로 36, 1층 (역촌동)",서울특별시 은평구 역촌동 59-26 1층,72.6,02- 358-5900,호프/통닭
일반음식점,금순이,"서울특별시 은평구 응암로9길 22, 1층 (응암동)",서울특별시 은평구 응암동 592-60 1층,87.52,02- 304-8905,한식
일반음식점,정가네,"서울특별시 은평구 은평로 203-5, 1층 (녹번동)",서울특별시 은평구 녹번동 79-44 1층,60.75,02-3575- 069,한식
일반음식점,돈워리,"서울특별시 은평구 은평로9길 3, 2층 (응암동)",서울특별시 은평구 응암동 89-38 2층,75,02- 389-4315,호프/통닭
일반음식점,민속촌,"서울특별시 은평구 은평로 187-5, 지하1층 (녹번동)",서울특별시 은평구 녹번동 190 지하1층,70.91,02-3849- 573,한식
일반음식점,한우리,서울특별시 은평구 통일로85길 5-1 (갈현동),서울특별시 은평구 갈현동 394-11,64,- 387-5201,호프/통닭
