업종명,업소명,소재지(도로명),소재지(지번),영업자시작일,업태명
일반음식점,다인포차24시,"서울특별시 동대문구 제기로38길 4, 1층 (청량리동)",서울특별시 동대문구 청량리동 36-14 ,2015-04-29,한식
일반음식점,비에이치씨(BHC)치킨 청량리점,"서울특별시 동대문구 제기로38길 13, 1층 (청량리동)",서울특별시 동대문구 청량리동 30 ,2022-04-13,호프/통닭
일반음식점,108장 마라탕,"서울특별시 동대문구 경희대로 16, 지하1층 (회기동)",서울특별시 동대문구 회기동 16-42 ,2018-09-11,중국식
일반음식점,OLD CRAFT HOUSE(올드 크래프트 하우스),"서울특별시 동대문구 휘경로 5, 지하1층 (이문동)",서울특별시 동대문구 이문동 288-25 ,2015-05-08,호프/통닭
일반음식점,더드림푸드,"서울특별시 동대문구 답십리로68길 43, 1층 (장안동)",서울특별시 동대문구 장안동 383-7 ,2017-06-20,한식
일반음식점,고씨네,"서울특별시 동대문구 안암로 158-1, 1층 (제기동)",서울특별시 동대문구 제기동 137-20 ,2019-04-09,일식
일반음식점,주향,"서울특별시 동대문구 회기로25길 4, 1층 (회기동)",서울특별시 동대문구 회기동 347-6 ,2015-05-14,호프/통닭
일반음식점,시대곱창,"서울특별시 동대문구 전농로 187-1, 1층 (전농동)",서울특별시 동대문구 전농동 141-145 ,2019-10-11,한식
일반음식점,왕노가리맥주포차,"서울특별시 동대문구 무학로 121-1, 1층 (용두동)",서울특별시 동대문구 용두동 235-3 ,2016-07-11,정종/대포집/소주방
일반음식점,비에이치씨(BHC) 서울시립대점,"서울특별시 동대문구 사가정로 93, 1층 (전농동)",서울특별시 동대문구 전농동 295-9 ,2016-11-29,호프/통닭
일반음식점,튠업카페,"서울특별시 동대문구 이문로9길 46, 지하1층 (이문동)",서울특별시 동대문구 이문동 346-5 ,2018-01-25,기타
일반음식점,풀코스,"서울특별시 동대문구 제기로38길 50, 1층 3호 (청량리동)",서울특별시 동대문구 청량리동 51-2 ,2017-06-13,호프/통닭
일반음식점,숯불꼼닭발,"서울특별시 동대문구 휘경로2길 17, 2층 (이문동)",서울특별시 동대문구 이문동 316-1 ,2015-06-02,정종/대포집/소주방
일반음식점,공릉닭한마리,"서울특별시 동대문구 무학로 104, 1층 (용두동)",서울특별시 동대문구 용두동 127-16 ,2017-12-22,한식
일반음식점,답십리우동,"서울특별시 동대문구 천호대로 313, 1층 14호 (답십리동)",서울특별시 동대문구 답십리동 492-1 ,2018-11-21,분식
일반음식점,킹스비어,"서울특별시 동대문구 회기로 195, 지하1층 (휘경동)",서울특별시 동대문구 휘경동 191-3 ,2017-05-17,호프/통닭
일반음식점,부르클린 커피,"서울특별시 동대문구 장한로24길 8, 1층 (장안동)",서울특별시 동대문구 장안동 366-2 ,2018-01-10,기타
