업종명,인허가일자,업소명,소재지(도로명),소재지(지번),건물내부면적,업태명
제과점영업,2019-04-08,스마일명품꽈배기,"서울특별시 중랑구 용마산로93길 3, 1층 (면목동)",서울특별시 중랑구 면목동 20-15 ,32.94,제과점영업
제과점영업,2019-05-10,뚜레쥬르 면목점,"서울특별시 중랑구 면목로 430, 1층 (면목동)",서울특별시 중랑구 면목동 121-10 ,127.6,제과점영업
제과점영업,2019-05-21,카페코너스(몽블랑제 상봉점),"서울특별시 중랑구 망우로 353, 지하2층 (상봉동, 상봉 프레미어스 엠코)",서울특별시 중랑구 상봉동 500 상봉 프레미어스 엠코 ,0.77,제과점영업
제과점영업,2019-10-24,빵또와베이커리,"서울특별시 중랑구 봉화산로 31, sk텔레콤 1층 (중화동)",서울특별시 중랑구 중화동 306-44 ,26.4,제과점영업
제과점영업,2020-03-17,(주)신세계푸드 이베이커리 상봉점(매대),"서울특별시 중랑구 상봉로 118, E-마트 상봉점 1층 (망우동)",서울특별시 중랑구 망우동 506-1 E-마트 상봉점 ,9.9,제과점영업
일반음식점,1970-12-17,무교동 낙지나라,서울특별시 중랑구 면목로 302 (면목동),서울특별시 중랑구 면목동 626-17 외 1필지 ,157.99,한식
일반음식점,1987-10-14,진미파전,서울특별시 중랑구 신내로 10 (신내동),서울특별시 중랑구 신내동 494-58 ,17.36,한식
일반음식점,1988-12-02,신흥춘,서울특별시 중랑구 봉우재로43길 31 (상봉동),서울특별시 중랑구 상봉동 87-4 ,36.84,중국식
일반음식점,1989-07-18,족발야시장,서울특별시 중랑구 용마산로115길 85 (망우동),서울특별시 중랑구 망우동 491-50 ,42.48,한식
일반음식점,1989-10-30,함평국밥,서울특별시 중랑구 봉우재로33길 73 (상봉동),서울특별시 중랑구 상봉동 90-64 ,28.84,한식
일반음식점,1989-08-09,하나감자탕,서울특별시 중랑구 동일로101길 52 (면목동),서울특별시 중랑구 면목동 181-70 ,27.18,통닭(치킨)
일반음식점,1993-05-06,이디야커피 용마산역점,서울특별시 중랑구 면목로 254-1 (면목동),서울특별시 중랑구 면목동 371-138 ,81.48,한식
일반음식점,1993-09-01,"황소곱창전골,파전",서울특별시 중랑구 중랑천로10길 60 (면목동),서울특별시 중랑구 면목동 185-18 ,19.43,정종/대포집/소주방
일반음식점,1993-11-01,윤반장,"서울특별시 중랑구 면목로55길 15, 1층 (면목동)",서울특별시 중랑구 면목동 499-12 ,39.32,한식
일반음식점,1994-08-18,라무야끼,서울특별시 중랑구 봉우재로43길 6 (상봉동),서울특별시 중랑구 상봉동 85-37 ,24.49,정종/대포집/소주방
일반음식점,1995-07-08,인생건어물(사가정점),"서울특별시 중랑구 사가정로51길 14, 지상1층 (면목동)",서울특별시 중랑구 면목동 496-22 지상1층 ,66,한식
일반음식점,1995-08-22,꾸꾸가문 남원추어탕,서울특별시 중랑구 용마산로 452 (망우동),서울특별시 중랑구 망우동 442-37 ,125.6,한식
일반음식점,1995-07-20,처갓집 양념치킨 면목점,서울특별시 중랑구 사가정로42길 37 (면목동),서울특별시 중랑구 면목동 657-56 ,24.32,호프/통닭
일반음식점,1996-03-22,먹골호프집,서울특별시 중랑구 동일로163길 21 (묵동),서울특별시 중랑구 묵동 239-137 ,48.28,호프/통닭
일반음식점,1996-03-28,생활맥주 중랑망우점,서울특별시 중랑구 용마산로115길 39 (망우동),서울특별시 중랑구 망우동 469-65 1층 ,52.8,한식
일반음식점,1997-10-04,윤이 불닭발,서울특별시 중랑구 면목로 446 (면목동),서울특별시 중랑구 면목동 226-10 ,29.15,한식
일반음식점,1997-05-09,곰짬뽕,서울특별시 중랑구 동일로129길 19 (중화동),서울특별시 중랑구 중화동 301-84 ,60,호프/통닭
일반음식점,1997-09-08,장가돌솥뼈해장국,서울특별시 중랑구 용마산로 558-1 (망우동),서울특별시 중랑구 망우동 357-16 ,50.56,호프/통닭
일반음식점,1997-11-26,벌교 계절맛집,"서울특별시 중랑구 용마산로 713, 2층 (신내동)",서울특별시 중랑구 신내동 345-8 지상2층 ,129.38,한식
일반음식점,1998-04-24,돈삼이,서울특별시 중랑구 동일로109길 29 (면목동),서울특별시 중랑구 면목동 183-111 ,51.84,한식
일반음식점,1998-11-21,퇴계원 왕 감자탕,서울특별시 중랑구 봉화산로56길 114 (신내동),서울특별시 중랑구 신내동 478-4 ,55.44,한식
일반음식점,1998-04-14,포차1번지 먹새통(사가정역점),서울특별시 중랑구 면목로 352 (면목동),서울특별시 중랑구 면목동 458-1 ,22.11,한식
일반음식점,1998-01-05,바다회천국,서울특별시 중랑구 중랑천로12길 40 (상봉동),서울특별시 중랑구 상봉동 130-72 ,93.46,한식
일반음식점,1999-10-23,육회본가(사가정역점),서울특별시 중랑구 사가정로51길 43 (면목동),서울특별시 중랑구 면목동 572-30 ,20.74,한식
일반음식점,1999-08-30,갈비공장신내점,서울특별시 중랑구 신내로14길 22 (신내동),서울특별시 중랑구 신내동 587-4 삼영빌딩 1층 ,131.41,한식
일반음식점,1999-12-18,야끼니꾸 소량 태릉입구역점,서울특별시 중랑구 공릉로 66 (묵동),서울특별시 중랑구 묵동 306-1 ,38.31,정종/대포집/소주방
일반음식점,1999-04-06,육 돼지,"서울특별시 중랑구 겸재로3길 60, 1층 (면목동)",서울특별시 중랑구 면목동 178-42 ,108,한식
일반음식점,1999-01-18,약이랑 밥이랑,"서울특별시 중랑구 답십리로75길 10, 신용부동산 1층 (면목동)",서울특별시 중랑구 면목동 383-18 신용부동산 ,37.82,정종/대포집/소주방
일반음식점,2000-02-19,소가돈가정육식당,서울특별시 중랑구 사가정로53길 20 (면목동),서울특별시 중랑구 면목동 461-6 ,70.06,한식
일반음식점,2000-06-30,중랑닭도리탕,서울특별시 중랑구 중랑역로 25 (중화동),서울특별시 중랑구 중화동 320-20 ,26.23,한식
일반음식점,2001-01-10,사랑방손님,서울특별시 중랑구 중랑역로 196 (묵동),서울특별시 중랑구 묵동 239-128 ,23.68,한식
일반음식점,2001-06-11,짜리몽땅,서울특별시 중랑구 면목로 390 (면목동),서울특별시 중랑구 면목동 1162-0 ,28.77,한식
일반음식점,2001-09-03,만원수산포차,서울특별시 중랑구 사가정로51길 38 (면목동),서울특별시 중랑구 면목동 497-6 ,49,한식
일반음식점,2002-04-04,곱창사주는오빠,서울특별시 중랑구 면목로54길 7 (면목동),서울특별시 중랑구 면목동 428-38 ,35.2,한식
일반음식점,2002-04-11,조경문닭강정,"서울특별시 중랑구 중랑역로 173, 1층 (묵동)",서울특별시 중랑구 묵동 243-17 ,55.2,호프/통닭
일반음식점,2002-05-23,주안상회,서울특별시 중랑구 봉화산로52길 11 (신내동),서울특별시 중랑구 신내동 409-10 ,65.2,정종/대포집/소주방
일반음식점,2002-10-17,유미식당,"서울특별시 중랑구 망우로 276 (상봉동,1층)",서울특별시 중랑구 상봉동 115-19 1층 ,15.75,한식
일반음식점,2003-05-07,김밥천국,서울특별시 중랑구 중랑역로 86 (중화동),서울특별시 중랑구 중화동 304-61 ,47.92,정종/대포집/소주방
일반음식점,2003-07-11,부부식당,서울특별시 중랑구 동일로101길 21 (면목동),서울특별시 중랑구 면목동 179-86 ,33.57,정종/대포집/소주방
일반음식점,2003-07-15,커피볶는꾼,"서울특별시 중랑구 면목로 305, 성일빌딩 1층 (면목동)",서울특별시 중랑구 면목동 634-8 성일빌딩 ,108.6,까페
일반음식점,2003-10-16,우리감자탕,서울특별시 중랑구 동일로123길 42 (중화동),서울특별시 중랑구 중화동 302-52 ,42.05,분식
일반음식점,2003-12-16,다우 (Dawoo),서울특별시 중랑구 면목로29길 8 (면목동),서울특별시 중랑구 면목동 368-30 ,47.51,중국식
일반음식점,2003-12-16,가보자식당,서울특별시 중랑구 면목로33길 14 (면목동),서울특별시 중랑구 면목동 352-20 ,14.1,한식
일반음식점,2004-02-26,소정담,"서울특별시 중랑구 신내로 225, 148,149호 (신내동, 디아뜨갤러리 )",서울특별시 중랑구 신내동 648 ,82.88,한식
일반음식점,2004-03-08,푸라닭 신내점,서울특별시 중랑구 신내로 58 (신내동),서울특별시 중랑구 신내동 546-1 ,66,한식
일반음식점,2004-06-17,회써는가게,서울특별시 중랑구 면목로33길 44 (면목동),서울특별시 중랑구 면목동 341-6 ,46.5,호프/통닭
일반음식점,2004-08-06,고가네 숯불구이,서울특별시 중랑구 상봉중앙로9길 2-5 (중화동),서울특별시 중랑구 중화동 1-13 ,70.15,한식
일반음식점,2004-09-09,오늘통닭,"서울특별시 중랑구 신내로 193 (신내동,엘리어트하우스 113,114,115호)","서울특별시 중랑구 신내동 644 엘리어트하우스 113,114,115호 ",62.3,한식
일반음식점,2004-11-29,음술,"서울특별시 중랑구 망우로50길 16, 2층 (상봉동)",서울특별시 중랑구 상봉동 90 ,57.87,호프/통닭
일반음식점,2004-12-09,오늘은여기,서울특별시 중랑구 면목로56길 37 (면목동),서울특별시 중랑구 면목동 408-20 ,33.05,호프/통닭
일반음식점,2004-12-22,일차부터포차까지,"서울특별시 중랑구 동일로149길 15, 2동 113호 (묵동,우성상가)",서울특별시 중랑구 묵동 250-17 우성상가 2동 113호,41.27,정종/대포집/소주방
일반음식점,2005-07-25,신여사장독대,"서울특별시 중랑구 용마산로115길 72 (망우동,문수상가102호)",서울특별시 중랑구 망우동 490-30 문수상가102호 ,50.1,한식
일반음식점,2005-08-17,주식회사,서울특별시 중랑구 겸재로 207 (면목동),서울특별시 중랑구 면목동 103-4 ,24.1,한식
일반음식점,2005-10-07,해남포차,서울특별시 중랑구 중랑천로12길 75 (상봉동),서울특별시 중랑구 상봉동 129-73 ,23.1,정종/대포집/소주방
일반음식점,2005-10-24,라화쿵부 사가정점,서울특별시 중랑구 사가정로 395 (면목동),서울특별시 중랑구 면목동 473-16 ,48.8,호프/통닭
일반음식점,2005-11-10,최대패 망우점,서울특별시 중랑구 용마산로 504 (망우동),서울특별시 중랑구 망우동 403-42 ,77.6,호프/통닭
일반음식점,2006-02-13,와와호프,"서울특별시 중랑구 동일로123길 68 (중화동, 1층)",서울특별시 중랑구 중화동 315-18 ,20.6,한식
일반음식점,2006-03-07,자가제빵선명희피자본점,서울특별시 중랑구 면목로48길 11 (면목동),서울특별시 중랑구 면목동 458-120 ,18.9,패스트푸드
일반음식점,2006-05-15,솥삼집,서울특별시 중랑구 겸재로 157 (면목동),서울특별시 중랑구 면목동 119-19 ,29.7,한식
일반음식점,2006-09-11,흥부가,서울특별시 중랑구 겸재로 166 (면목동),서울특별시 중랑구 면목동 117-17 ,64.47,정종/대포집/소주방
일반음식점,2006-10-02,명륜진사갈비(망우점),서울특별시 중랑구 용마산로 488 (망우동),서울특별시 중랑구 망우동 410-8 외 1필지 ,192.25,한식
일반음식점,2006-11-01,경성양꼬치,서울특별시 중랑구 공릉로 22 (묵동),서울특별시 중랑구 묵동 174-8 ,72.17,한식
일반음식점,2006-11-02,데이바이데이(day by day),서울특별시 중랑구 면목로 330-1 (면목동),서울특별시 중랑구 면목동 459-9 ,173.37,분식
일반음식점,2006-12-15,용마산 흑염소,서울특별시 중랑구 면목로35길 26 (면목동),서울특별시 중랑구 면목동 661-24 ,36.6,한식
일반음식점,2006-12-15,맛이랑 전이랑,서울특별시 중랑구 중랑역로 80-1 (중화동),서울특별시 중랑구 중화동 304-49 ,23.56,한식
일반음식점,2007-05-11,금용각,서울특별시 중랑구 용마공원로5길 23 (망우동),서울특별시 중랑구 망우동 405-29 ,65.8,중국식
일반음식점,2007-10-17,명륜진사갈비(상봉역점),서울특별시 중랑구 면목로 494 (상봉동),서울특별시 중랑구 상봉동 101-47 ,511.3,한식
일반음식점,2007-11-07,수정커피호프,서울특별시 중랑구 중랑역로 136 (묵동),서울특별시 중랑구 묵동 250-37 ,86.94,호프/통닭
일반음식점,2007-11-28,갈치고등어조림전문점,"서울특별시 중랑구 면목로55길 10 (면목동,1층)",서울특별시 중랑구 면목동 501-5 1층 ,36,한식
일반음식점,2007-12-14,원방칼국수,서울특별시 중랑구 면목로56길 9 (면목동),서울특별시 중랑구 면목동 409-49 ,85,한식
일반음식점,2008-03-20,오프아이디어,서울특별시 중랑구 면목로45길 6 (면목동),서울특별시 중랑구 면목동 497-15 ,139.12,까페
일반음식점,2008-04-04,손이가네식당,"서울특별시 중랑구 사가정로46길 8, 1층 (면목동)",서울특별시 중랑구 면목동 647-27 ,33,한식
일반음식점,2008-11-10,생각나는집,"서울특별시 중랑구 용마산로115길 109, S2008호 (망우동, 한일써너스빌리젠시2단지)",서울특별시 중랑구 망우동 495 ,40.9,한식
일반음식점,2008-12-29,다다키키 퓨전호프,서울특별시 중랑구 봉화산로54길 12 (신내동),서울특별시 중랑구 신내동 407-20 ,36.8,통닭(치킨)
일반음식점,2009-01-12,자담 망우점,"서울특별시 중랑구 용마산로115길 109, S2121호 (망우동, 한일써너스빌리젠시)",서울특별시 중랑구 망우동 495 ,44.8,통닭(치킨)
일반음식점,2009-02-17,소주하우스,"서울특별시 중랑구 용마산로115길 109, S2115호 (망우동, 한일써너스빌리젠시 2단지 )",서울특별시 중랑구 망우동 495 ,44.3,호프/통닭
일반음식점,2009-03-17,스타면,서울특별시 중랑구 봉우재로 23 (면목동),서울특별시 중랑구 면목동 191-23 ,18.6,중국식
일반음식점,2009-06-18,마성떡볶이,"서울특별시 중랑구 망우로55길 11-10, 망우역 1층 (상봉동)",서울특별시 중랑구 상봉동 172 망우역 1층 ,49.8,기타
일반음식점,2009-08-07,빵을쇼핑하다빵명장신내점,서울특별시 중랑구 봉화산로 227 (신내동),서울특별시 중랑구 신내동 405-3 ,347.27,기타
일반음식점,2009-08-25,모녀바지락칼국수,"서울특별시 중랑구 공릉로2길 40, 1층 (묵동)",서울특별시 중랑구 묵동 121-56 ,59.14,한식
일반음식점,2010-03-10,골목치킨,서울특별시 중랑구 망우로68길 33 (망우동),서울특별시 중랑구 망우동 402-1 ,88,통닭(치킨)
일반음식점,2010-06-07,만찬,"서울특별시 중랑구 망우로 316 (상봉동,이지팰리스  115호)",서울특별시 중랑구 상봉동 101 이지팰리스  115호 ,48.6,한식
일반음식점,2010-06-14,얼맥당 면목역점,"서울특별시 중랑구 겸재로 190 (면목동, 1층)",서울특별시 중랑구 면목동 105-11 ,71.38,한식
일반음식점,2010-06-28,더벤티 망우역점,"서울특별시 중랑구 용마산로115길 127, S1011호 (망우동, 한일써너스빌리젠시1단지)",서울특별시 중랑구 망우동 479 ,34.64,한식
일반음식점,2010-09-09,써브웨이(SUBWAY) 망우점,"서울특별시 중랑구 용마산로115길 127, S1109호 (망우동, 한일써너스빌리젠시1단지)",서울특별시 중랑구 망우동 479 ,59.19,분식
일반음식점,2010-10-01,어여와,"서울특별시 중랑구 용마산로93길 3 (면목동,1층)",서울특별시 중랑구 면목동 20-15 1층 ,19.72,정종/대포집/소주방
일반음식점,2011-02-18,참존숯불바베큐사가정점,"서울특별시 중랑구 면목로48길 15 (면목동,1층)",서울특별시 중랑구 면목동 458-51 1층 ,107.1,호프/통닭
일반음식점,2011-03-02,불타는 꼬기나라,"서울특별시 중랑구 망우로30길 30 (상봉동,1층)",서울특별시 중랑구 상봉동 136-87 1층 ,43,통닭(치킨)
