업종명,업소명,소재지(도로명),소재지(지번),영업장면적,소재지전화,업태명
휴게음식점,ISLAND 4199 COFFEE(아일랜드 4199 커피),"서울특별시 은평구 진흥로1길 36, 역촌서부수협 3층 (역촌동)",서울특별시 은평구 역촌동 30-8 역촌서부수협 3층,171.41,,커피숍
휴게음식점,카페사비나,"서울특별시 은평구 진관1로 93, 1층 (진관동)",서울특별시 은평구 진관동 9999-2 1층,61.27,,커피숍
휴게음식점,씨유 은평어드벤스힐점,"서울특별시 은평구 진관1로 21-35, 어드벤스힐오피스텔 117호 (진관동)",서울특별시 은평구 진관동 100-4 어드벤스힐오피스텔 117호,35,02  -302 -3416,일반조리판매
휴게음식점,"카페, 맑음","서울특별시 은평구 백련산로 38, 상가C동 112호 (응암동, 백련산 힐스테이트 2차)",서울특별시 은평구 응암동 760 백련산 힐스테이트 2차 상가C동 112호,28.54,,커피숍
휴게음식점,오즈디저트,"서울특별시 은평구 진흥로5길 3, 1층 (역촌동)",서울특별시 은평구 역촌동 40-50 1층,9.3,,일반조리판매
휴게음식점,지 피씨방 녹번점,"서울특별시 은평구 은평로 205-5, 지하1층 (녹번동)",서울특별시 은평구 녹번동 73-12 지하1,13,,일반조리판매
휴게음식점,GS25 은평푸른점,"서울특별시 은평구 응암로12길 26-1, 1층 (응암동)",서울특별시 은평구 응암동 751-25 1층,5,,일반조리판매
휴게음식점,S6 역촌역점(GS25),"서울특별시 은평구 서오릉로 지하 63, 6호선 역촌역사무소 지하1층 1001호 (녹번동)",서울특별시 은평구 녹번동 144-69 6호선 역촌역사무소 지하1층 1001호,3,,편의점
휴게음식점,9파발 5카롱,"서울특별시 은평구 연서로 455, 536동 지하1층 104호 (진관동, 은평뉴타운 제각말)",서울특별시 은평구 진관동 92 은평뉴타운 제각말 536동 지하104호,30,,일반조리판매
휴게음식점,빽다방 응암역점,"서울특별시 은평구 은평로 56, 안건빌딩 1층 (신사동)",서울특별시 은평구 신사동 22-37 안건빌딩 1층,79.66,,커피숍
휴게음식점,퍼니펑키 슬라임&amp;폰데코&amp;초콜릿 만들기-은평점,"서울특별시 은평구 은평로 108, 3층 302호 (응암동, 메트로럭스주상복합APT)",서울특별시 은평구 응암동 110-9 메트로럭스주상복합APT 3층 302호,93.52,,커피숍
휴게음식점,지에스25 녹번퍼스트점,"서울특별시 은평구 은평로 215, 1층 (녹번동)",서울특별시 은평구 녹번동 218 1층,10,,편의점
휴게음식점,모찌야,"서울특별시 은평구 은평로 18, 삼조빌딩 지층 (신사동)",서울특별시 은평구 신사동 29-23 삼조빌딩 지층,62,,일반조리판매
휴게음식점,부부마카롱,"서울특별시 은평구 응암로16길 18, 1층 (응암동)",서울특별시 은평구 응암동 397-210 1층,30.01,,일반조리판매
휴게음식점,GS25 은평수지점,"서울특별시 은평구 연서로34길 33, 1층 (불광동)",서울특별시 은평구 불광동 146-5 1층,10,,일반조리판매
휴게음식점,지에스25 불광메트로점,"서울특별시 은평구 진흥로 199, 1층 (불광동)",서울특별시 은평구 불광동 285-30 1층,10,,편의점
휴게음식점,금빛 도너츠,"서울특별시 은평구 증산로15길 36, 1층 (신사동)",서울특별시 은평구 신사동 342-31 1층,27.14,,기타 휴게음식점
휴게음식점,역촌떡볶이,"서울특별시 은평구 역말로 36, 1층 (역촌동)",서울특별시 은평구 역촌동 59-26 1층,24,,일반조리판매
휴게음식점,"소망 김밥,분식","서울특별시 은평구 연서로18길 10-1, 1층 101호 좌측호 (대조동, 대조동창희빌라)",서울특별시 은평구 대조동 225-5 대조동창희빌라 1층 101호 좌측호,25,,일반조리판매
휴게음식점,카페달력,"서울특별시 은평구 연서로18길 28-2, 1층 (대조동)",서울특별시 은평구 대조동 50-2 1층,25,,커피숍
휴게음식점,지에스25 진관힐스테이트점,"서울특별시 은평구 진관1로 21-10, 상가1동 1층 제109호,110호 (진관동, 은평뉴타운 박석고개)","서울특별시 은평구 진관동 102 은평뉴타운 박석고개 제109호,110호 상가1동",3.3,02  -387 -2540,일반조리판매
휴게음식점,아이센스리그PC,"서울특별시 은평구 응암로22길 22-1, 합도빌딩 3층 1,2호 (응암동)","서울특별시 은평구 응암동 402-5 합도빌딩 3층 1,2호",4,,일반조리판매
휴게음식점,"달콤, 꿈꾸다","서울특별시 은평구 연서로18길 4, 1층 1호 (대조동)",서울특별시 은평구 대조동 224-6 1층 1호,10,,일반조리판매
휴게음식점,연춘커피,"서울특별시 은평구 연서로21길 8, 1층 (갈현동)",서울특별시 은평구 갈현동 462-19 1층,66.72,,커피숍
휴게음식점,나노기 분식,"서울특별시 은평구 통일로 630, 상가1층 111호 (녹번동, 래미안베라힐즈)",서울특별시 은평구 녹번동 21-134 래미안베라힐즈 상가1층 111호,34.56,,일반조리판매
휴게음식점,세븐일레븐 갈현본점,"서울특별시 은평구 연서로25길 8, 1층 (갈현동)",서울특별시 은평구 갈현동 481-8 1층,3.3,,일반조리판매
휴게음식점,공음,"서울특별시 은평구 통일로68길 14, 1층 (불광동)",서울특별시 은평구 불광동 268-3 1층,62.24,,일반조리판매
휴게음식점,책있는카페 나눔,"서울특별시 은평구 응암로22길 21, 2층 (응암동)",서울특별시 은평구 응암동 419-100 2층,60,,커피숍
휴게음식점,보드레,"서울특별시 은평구 진관길 1, 1층 (진관동)",서울특별시 은평구 진관동 9993-101 1층,95.4,,일반조리판매
휴게음식점,미니스톱 갈현타운점,"서울특별시 은평구 갈현로23길 9, 1층 (갈현동)",서울특별시 은평구 갈현동 506-1 1층,9.9,,일반조리판매
휴게음식점,북한산 단풍 김밥,"서울특별시 은평구 불광로 1, 1층 (대조동)",서울특별시 은평구 대조동 26-26 1층,22.68,,일반조리판매
휴게음식점,GS25 은평불광점,"서울특별시 은평구 연서로 274, 1층 (불광동)",서울특별시 은평구 불광동 353-59 1층,3.3,,일반조리판매
휴게음식점,카페 밤비,"서울특별시 은평구 연서로44길 55, 426동 상가105호 (진관동, 은평뉴타운 폭포동)",서울특별시 은평구 진관동 135 은평뉴타운 폭포동 426동 상가105호,28.23,,일반조리판매
휴게음식점,세븐일레븐(연신내점),서울특별시 은평구 통일로 822 (불광동),서울특별시 은평구 불광동 301-23,11.6,02- 766-2711,편의점
휴게음식점,세븐일레븐(연신내3호점),서울특별시 은평구 연서로29길 24 (갈현동),서울특별시 은평구 갈현동 431-5,6.24,,편의점
휴게음식점,세븐일레분(갈현점),서울특별시 은평구 통일로87길 10 (갈현동),서울특별시 은평구 갈현동 411-25,8.84,,편의점
휴게음식점,롯데리아 응암점,"서울특별시 은평구 은평로 136, 1층 (응암동)",서울특별시 은평구 응암동 98-65,169.12,02- 357-7184,패스트푸드
휴게음식점,(주)이마트은평점초밥김밥코너,"서울특별시 은평구 은평로 111 (응암동, 지하 1층)",서울특별시 은평구 응암동 90-1 지하 1층,22,02- 380-1234,일반조리판매
휴게음식점,(주)이마트은평점 구이 찜코너,"서울특별시 은평구 은평로 111 (응암동, 지하 1층)",서울특별시 은평구 응암동 90-1 지하 1층,19.3,02- 380-1234,일반조리판매
휴게음식점,(주)이마트은평점 튀김코너,"서울특별시 은평구 은평로 111 (응암동, 지하 1층)",서울특별시 은평구 응암동 90-1 지하 1층,19.3,02- 380-1054,일반조리판매
휴게음식점,(주)이마트은평점 통닭 바베큐코너,"서울특별시 은평구 은평로 111 (응암동, 지하1층)",서울특별시 은평구 응암동 90-1 지하1층,19.3,02- 380-1054,일반조리판매
휴게음식점,롯데리아불광점,서울특별시 은평구 통일로 741 (대조동),서울특별시 은평구 대조동 6-5,311.85,02- 383-4553,패스트푸드
휴게음식점,세븐일레븐(응암2호점),"서울특별시 은평구 응암로 340, 1층 (응암동)",서울특별시 은평구 응암동 87-30,6.6,,편의점
휴게음식점,세븐일레븐(응암3호점),"서울특별시 은평구 백련산로 85, 1층 (응암동)",서울특별시 은평구 응암동 236-33,6.6,,편의점
휴게음식점,이삭토스트 갈현점,"서울특별시 은평구 갈현로29길 1, 1층 (갈현동)",서울특별시 은평구 갈현동 503-4 1층,31.47,,기타 휴게음식점
휴게음식점,이삭(isaac),"서울특별시 은평구 연서로13길 17 (구산동, 1층)",서울특별시 은평구 구산동 19-8 1층,15.95,,패스트푸드
휴게음식점,해까득,"서울특별시 은평구 은평로 119, 지상1층 (응암동)",서울특별시 은평구 응암동 89-46,38.6,02- 382-5066,일반조리판매
휴게음식점,메가엠지씨커피 구산역점,"서울특별시 은평구 연서로 137, 1층 (구산동)",서울특별시 은평구 구산동 1-1 1층,64.09,,커피숍
휴게음식점,파파존스 녹번지점,"서울특별시 은평구 은평로 188 (응암동, 2층)",서울특별시 은평구 응암동 81-208 2층,138,02- 386-8023,패스트푸드
휴게음식점,피자스쿨 은평뉴타운점,"서울특별시 은평구 진관4로 47 (진관동,은평뉴타운708-107)",서울특별시 은평구 진관동 13 은평뉴타운708-107,35.9,02- 386-0009,패스트푸드
휴게음식점,베스킨라빈스 은평뉴타운점,"서울특별시 은평구 진관4로 17 (진관동,롯데캐슬 820동 110호)",서울특별시 은평구 진관동 19 롯데캐슬 820동 110호,69.3,,기타 휴게음식점
휴게음식점,롯데쇼핑(주)롯데슈퍼역촌점,"서울특별시 은평구 진흥로 103, 1층 (역촌동, 기린빌딩)",서울특별시 은평구 역촌동 17-1 기린빌딩 1층,6.78,02- 354-5602,일반조리판매
휴게음식점,킹콩 PC방,"서울특별시 은평구 응암로 217, 지하1층 (응암동)",서울특별시 은평구 응암동 577-7 지하1층,6.6,,일반조리판매
휴게음식점,아즈텍PC방불광점,"서울특별시 은평구 통일로 697, 3층 (녹번동)",서울특별시 은평구 녹번동 117-112 3층,8,02- 356-4580,일반조리판매
휴게음식점,탐스 pc카페( 응암점),"서울특별시 은평구 응암로 247, 지상2층 (응암동)",서울특별시 은평구 응암동 124-17 지상2층,6,02- 385-2107,일반조리판매
휴게음식점,59쌀피자,"서울특별시 은평구 진관3로 67 (진관동,은평뉴타운 911동 상가104호 일부)",서울특별시 은평구 진관동 22 은평뉴타운 911동 상가104호 일부,33.34,,패스트푸드
휴게음식점,ZIP(집)PC클럽 역촌점,"서울특별시 은평구 연서로 58, 2층 (역촌동)",서울특별시 은평구 역촌동 22-62 2층,5.32,02- 357-3318,기타 휴게음식점
휴게음식점,아로이커피,"서울특별시 은평구 통일로 709 (대조동,(1층))",서울특별시 은평구 대조동 15-34 (1층),30,,커피숍
휴게음식점,씨유 응암3동점,"서울특별시 은평구 응암로21길 16 (응암동,(지상1층))",서울특별시 은평구 응암동 126-50 (지상1층),15,,편의점
휴게음식점,메가엠지씨커피 신응암시장점,"서울특별시 은평구 응암로 243, 1층 (응암동)",서울특별시 은평구 응암동 578-98,40.6,,커피숍
휴게음식점,씨유 은평신사점,"서울특별시 은평구 갈현로3길 42, 1층 (신사동)",서울특별시 은평구 신사동 282-1 1층,9,,일반조리판매
휴게음식점,coffee 드림,"서울특별시 은평구 통일로 796, 상가동 제지2층 109호 (불광동, 북한산 힐스테이트7차)",서울특별시 은평구 불광동 643 북한산 힐스테이트7차 상가동동 109호,28,02- 382-0348,커피숍
휴게음식점,은마루 나눔카페,"서울특별시 은평구 은평로 195, 1층 (녹번동)",서울특별시 은평구 녹번동 84,12.32,02- 351-6131,커피숍
휴게음식점,웹시티 PC방,"서울특별시 은평구 불광로 28, 3층 (대조동)",서울특별시 은평구 대조동 14-20 3층,2,,일반조리판매
휴게음식점,(주)빨라쪼 은평점,"서울특별시 은평구 은평로 111 (응암동, 8층)",서울특별시 은평구 응암동 90-1 8층,40,02  -795 -7930,기타 휴게음식점
휴게음식점,엔제리너스커피 불광역점,서울특별시 은평구 통일로 741 (대조동),서울특별시 은평구 대조동 6-5 1층,330.58,02  -709 -6974,커피숍
휴게음식점,세븐일레븐 역촌진흥로점,서울특별시 은평구 진흥로 93-1 (역촌동),서울특별시 은평구 역촌동 27-1,6.6,02  -353 -9227,편의점
휴게음식점,이디야 커피,"서울특별시 은평구 연서로 148 (대조동, 1층)",서울특별시 은평구 대조동 224-23 1층,81.96,,커피숍
휴게음식점,아마스빈버블티 불광역점,"서울특별시 은평구 통일로 743 (대조동, 1층)",서울특별시 은평구 대조동 5-10 1층,33,,커피숍
휴게음식점,이디야,"서울특별시 은평구 수색로 250 (수색동, 104호)",서울특별시 은평구 수색동 102-20 104호,89.39,070-4218-7979,커피숍
휴게음식점,앙마떡뽀끼 앤 카페빅,"서울특별시 은평구 연서로13길 26 (구산동, 1층)",서울특별시 은평구 구산동 9-44 1층,54.12,02  -383 -5559,일반조리판매
휴게음식점,요거프레소 새절역점,"서울특별시 은평구 가좌로 271 (신사동, 1층)",서울특별시 은평구 신사동 335-27 1층,53.34,,일반조리판매
휴게음식점,이디야 연신내통일로점,"서울특별시 은평구 통일로 876 (불광동, 1층)",서울특별시 은평구 불광동 484-78 1층,76.6,,커피숍
휴게음식점,폼드팡베이커리,"서울특별시 은평구 연서로29길 23 (갈현동, 1층)",서울특별시 은평구 갈현동 452-31 1층,33.76,,커피숍
휴게음식점,포트캔커피 불광점,"서울특별시 은평구 불광로 98 (불광동, 1층)",서울특별시 은평구 불광동 8-275 1층,55.2,02  -382 -0282,커피숍
휴게음식점,125 coffee,"서울특별시 은평구 통일로87길 5-4 (갈현동, 외1필지 1층)",서울특별시 은평구 갈현동 409-2 외1필지 1층,26.66,02  -354 -4221,커피숍
휴게음식점,공차 NC불광점,"서울특별시 은평구 불광로 20 (대조동, 팜스퀘어 지하1층 6호)",서울특별시 은평구 대조동 240 팜스퀘어 지하1층 6호,38.63,,커피숍
